,Time,Chan1,Chan2,Trial,LED_State
76,76,,,0,0
528,528,,,0,0
888,888,,,0,0
1248,1248,,,0,0
1608,1608,,,0,0
1968,1968,5.0,0.0,0,0
2328,2328,5.0,0.0,0,0
2688,2688,5.0,0.0,0,0
3048,3048,5.0,0.0,0,0
3408,3408,5.0,0.0,0,0
3768,3768,5.0,0.0,0,0
4144,4144,5.0,0.0,0,0
4520,4520,5.0,0.0,0,0
4888,4888,5.0,0.0,0,0
5256,5256,5.0,0.0,0,0
5616,5616,5.0,0.0,0,0
5984,5984,5.0,0.0,0,0
6364,6364,5.0,0.0,0,0
6728,6728,5.0,0.0,0,0
7088,7088,5.0,0.0,0,0
7448,7448,2.0,0.0,0,0
7808,7808,2.0,0.0,0,0
8168,8168,5.0,0.0,0,0
8528,8528,5.0,0.0,0,0
8888,8888,5.0,0.0,0,0
9256,9256,5.0,0.0,0,0
9616,9616,5.0,0.0,0,0
9984,9984,5.0,0.0,0,0
10372,10372,5.0,0.0,0,0
10744,10744,5.0,0.0,0,0
11124,11124,5.0,0.0,0,0
11496,11496,5.0,0.0,0,0
11936,11936,5.0,0.0,0,0
12376,12376,5.0,0.0,0,0
12816,12816,5.0,0.0,0,0
13256,13256,2.0,0.0,0,0
13696,13696,2.0,0.0,0,0
14136,14136,2.0,0.0,0,0
14576,14576,4.0,0.0,0,0
15016,15016,4.0,0.0,0,0
15456,15456,4.0,0.0,0,0
15896,15896,5.0,0.0,0,0
16336,16336,5.0,0.0,0,0
16776,16776,5.0,0.0,0,0
17216,17216,5.0,0.0,0,0
17656,17656,5.0,0.0,0,0
18096,18096,5.0,0.0,0,0
18536,18536,5.0,0.0,0,0
18976,18976,5.0,0.0,0,0
19416,19416,5.0,0.0,0,0
19856,19856,5.0,0.0,0,0
20296,20296,3.0,0.0,0,0
20736,20736,3.0,2.0,0,0
21176,21176,3.0,2.0,0,0
21616,21616,2.0,6.0,0,0
22056,22056,2.0,6.0,0,0
22496,22496,1.0,6.0,0,0
22936,22936,1.0,6.0,0,0
23376,23376,0.0,6.0,0,0
23816,23816,0.0,6.0,0,0
24256,24256,0.0,6.0,0,0
24696,24696,0.0,6.0,0,0
25136,25136,0.0,6.0,0,0
25576,25576,0.0,6.0,0,0
26016,26016,0.0,6.0,0,0
26456,26456,0.0,6.0,0,0
26896,26896,0.0,6.0,0,0
27336,27336,0.0,6.0,0,0
27776,27776,0.0,6.0,0,0
28216,28216,0.0,6.0,0,0
28656,28656,0.0,6.0,0,0
29096,29096,0.0,6.0,0,0
29536,29536,0.0,6.0,0,0
29976,29976,0.0,2.0,0,0
30416,30416,0.0,2.0,0,0
30856,30856,0.0,2.0,0,0
31296,31296,0.0,2.0,0,0
31736,31736,0.0,2.0,0,0
32176,32176,0.0,2.0,0,0
32616,32616,0.0,2.0,0,0
33056,33056,0.0,2.0,0,0
33496,33496,0.0,2.0,0,0
33936,33936,0.0,2.0,0,0
34376,34376,0.0,2.0,0,0
34820,34820,0.0,2.0,0,0
35256,35256,0.0,4.0,0,0
35696,35696,0.0,4.0,0,0
36136,36136,0.0,4.0,0,0
36576,36576,0.0,6.0,0,0
37016,37016,0.0,6.0,0,0
37456,37456,0.0,6.0,0,0
37900,37900,0.0,6.0,0,0
38336,38336,0.0,6.0,0,0
38776,38776,0.0,6.0,0,0
39216,39216,0.0,6.0,0,0
39656,39656,0.0,6.0,0,0
40096,40096,0.0,6.0,0,0
40536,40536,0.0,6.0,0,0
40984,40984,0.0,2.0,0,0
41448,41448,0.0,2.0,1,1
41856,41856,0.0,2.0,1,1
42296,42296,0.0,6.0,1,1
42736,42736,0.0,6.0,1,1
43176,43176,0.0,6.0,1,1
43616,43616,0.0,6.0,1,1
44060,44060,0.0,6.0,1,1
44496,44496,0.0,6.0,1,1
44936,44936,0.0,6.0,1,1
45376,45376,0.0,6.0,1,1
45816,45816,0.0,6.0,1,1
46256,46256,0.0,6.0,1,1
46696,46696,0.0,6.0,1,1
47136,47136,0.0,6.0,1,1
47576,47576,0.0,6.0,1,1
48016,48016,0.0,6.0,1,1
48456,48456,0.0,6.0,1,1
48896,48896,0.0,6.0,1,1
49336,49336,0.0,6.0,1,1
49776,49776,0.0,6.0,1,1
50216,50216,0.0,6.0,1,1
50656,50656,0.0,6.0,1,1
51096,51096,0.0,6.0,1,1
51536,51536,0.0,6.0,1,1
51976,51976,0.0,6.0,1,1
52416,52416,0.0,6.0,1,1
52856,52856,0.0,6.0,1,1
53296,53296,0.0,6.0,1,1
53736,53736,0.0,6.0,1,1
54176,54176,0.0,6.0,1,1
54616,54616,0.0,6.0,1,1
55056,55056,0.0,6.0,1,1
55496,55496,0.0,6.0,1,1
55936,55936,0.0,6.0,1,1
56376,56376,0.0,6.0,1,1
56816,56816,0.0,6.0,1,1
57256,57256,0.0,6.0,1,1
57696,57696,0.0,2.0,1,1
58136,58136,0.0,2.0,1,1
58576,58576,0.0,2.0,1,1
59016,59016,0.0,2.0,1,1
59456,59456,0.0,2.0,1,1
59896,59896,0.0,2.0,1,1
60336,60336,0.0,2.0,1,1
60776,60776,0.0,2.0,1,1
61216,61216,0.0,2.0,1,1
61656,61656,0.0,2.0,1,1
62096,62096,0.0,2.0,1,1
62536,62536,0.0,2.0,1,1
62976,62976,0.0,2.0,1,1
63416,63416,0.0,2.0,1,1
63856,63856,0.0,2.0,1,1
64296,64296,0.0,6.0,1,1
64736,64736,0.0,6.0,1,1
65176,65176,0.0,6.0,1,1
65616,65616,0.0,6.0,1,1
66056,66056,0.0,6.0,1,1
66496,66496,0.0,6.0,1,1
66936,66936,0.0,6.0,1,1
67376,67376,0.0,6.0,1,1
67816,67816,0.0,6.0,1,1
68256,68256,0.0,6.0,1,1
68696,68696,0.0,2.0,1,1
69136,69136,0.0,2.0,1,1
69576,69576,2.0,2.0,1,1
70016,70016,2.0,2.0,1,1
70456,70456,2.0,2.0,1,1
70896,70896,2.0,2.0,1,1
71336,71336,4.0,0.0,1,1
71776,71776,4.0,0.0,1,1
72216,72216,4.0,0.0,1,1
72656,72656,4.0,0.0,1,1
73096,73096,4.0,0.0,1,1
73536,73536,4.0,0.0,1,1
73976,73976,4.0,0.0,1,1
74416,74416,4.0,0.0,1,1
74856,74856,4.0,0.0,1,1
75296,75296,4.0,0.0,1,1
75736,75736,2.0,0.0,1,1
76176,76176,2.0,0.0,1,1
76616,76616,2.0,0.0,1,1
77056,77056,6.0,0.0,1,1
77496,77496,6.0,0.0,1,1
77936,77936,6.0,0.0,1,1
78376,78376,6.0,0.0,1,1
78816,78816,6.0,0.0,1,1
79256,79256,6.0,0.0,1,1
79696,79696,6.0,0.0,1,1
80136,80136,6.0,0.0,1,1
80576,80576,6.0,0.0,1,1
81016,81016,6.0,0.0,1,1
81456,81456,6.0,0.0,1,1
81896,81896,6.0,0.0,1,1
82336,82336,6.0,0.0,1,1
82776,82776,6.0,0.0,1,1
83216,83216,6.0,0.0,1,1
83656,83656,6.0,0.0,1,1
84096,84096,6.0,0.0,1,1
84536,84536,6.0,0.0,1,1
84976,84976,6.0,0.0,1,1
85448,85448,6.0,0.0,2,0
85856,85856,6.0,0.0,2,0
86296,86296,6.0,0.0,2,0
86736,86736,6.0,0.0,2,0
87176,87176,6.0,0.0,2,0
87616,87616,6.0,0.0,2,0
88056,88056,6.0,0.0,2,0
88496,88496,6.0,0.0,2,0
88936,88936,6.0,0.0,2,0
89376,89376,6.0,0.0,2,0
89816,89816,6.0,0.0,2,0
90256,90256,6.0,0.0,2,0
90696,90696,6.0,0.0,2,0
91140,91140,6.0,0.0,2,0
91576,91576,6.0,0.0,2,0
92016,92016,6.0,0.0,2,0
92456,92456,2.0,0.0,2,0
92896,92896,2.0,0.0,2,0
93336,93336,2.0,0.0,2,0
93776,93776,6.0,0.0,2,0
94220,94220,6.0,0.0,2,0
94656,94656,6.0,0.0,2,0
95096,95096,6.0,0.0,2,0
95536,95536,6.0,0.0,2,0
95976,95976,6.0,0.0,2,0
96416,96416,6.0,0.0,2,0
96856,96856,6.0,0.0,2,0
97300,97300,6.0,0.0,2,0
97736,97736,6.0,0.0,2,0
98176,98176,3.0,0.0,2,0
98616,98616,3.0,0.0,2,0
99056,99056,3.0,0.0,2,0
99496,99496,2.0,0.0,2,0
99936,99936,2.0,0.0,2,0
100380,100380,2.0,0.0,2,0
100816,100816,2.0,0.0,2,0
101256,101256,2.0,0.0,2,0
101696,101696,2.0,0.0,2,0
102136,102136,2.0,0.0,2,0
102576,102576,2.0,0.0,2,0
103016,103016,2.0,0.0,2,0
103456,103456,2.0,0.0,2,0
103896,103896,2.0,0.0,2,0
104336,104336,2.0,2.0,2,0
104776,104776,2.0,6.0,2,0
105216,105216,2.0,6.0,2,0
105656,105656,2.0,6.0,2,0
106096,106096,0.0,6.0,2,0
106536,106536,0.0,6.0,2,0
106976,106976,0.0,6.0,2,0
107416,107416,0.0,6.0,2,0
107856,107856,0.0,6.0,2,0
108296,108296,0.0,6.0,2,0
108736,108736,0.0,6.0,2,0
109176,109176,0.0,6.0,2,0
109616,109616,0.0,6.0,2,0
110056,110056,0.0,6.0,2,0
110496,110496,0.0,6.0,2,0
110936,110936,0.0,6.0,2,0
111376,111376,0.0,6.0,2,0
111816,111816,0.0,6.0,2,0
112256,112256,0.0,6.0,2,0
112696,112696,0.0,6.0,2,0
113136,113136,0.0,6.0,2,0
113576,113576,0.0,6.0,2,0
114016,114016,0.0,6.0,2,0
114456,114456,0.0,6.0,2,0
114896,114896,0.0,6.0,2,0
115336,115336,0.0,6.0,2,0
115776,115776,0.0,6.0,2,0
116216,116216,0.0,6.0,2,0
116656,116656,0.0,6.0,2,0
117096,117096,0.0,6.0,2,0
117536,117536,0.0,6.0,2,0
117976,117976,0.0,6.0,2,0
118416,118416,0.0,6.0,2,0
118856,118856,0.0,6.0,2,0
119296,119296,0.0,6.0,2,0
119736,119736,0.0,6.0,2,0
120176,120176,0.0,2.0,2,0
120616,120616,0.0,2.0,2,0
121056,121056,0.0,2.0,2,0
121496,121496,0.0,2.0,2,0
121936,121936,0.0,2.0,2,0
122376,122376,0.0,2.0,2,0
122816,122816,0.0,2.0,2,0
123256,123256,0.0,2.0,2,0
123696,123696,0.0,2.0,2,0
124136,124136,0.0,2.0,2,0
124576,124576,0.0,2.0,2,0
125016,125016,0.0,2.0,2,0
125456,125456,0.0,6.0,2,0
125896,125896,0.0,6.0,2,0
126336,126336,0.0,6.0,2,0
126776,126776,0.0,6.0,2,0
127216,127216,0.0,6.0,2,0
127656,127656,0.0,6.0,2,0
128096,128096,0.0,6.0,2,0
128536,128536,0.0,6.0,2,0
128976,128976,0.0,6.0,2,0
129452,129452,0.0,6.0,3,1
129856,129856,0.0,6.0,3,1
130296,130296,0.0,6.0,3,1
130736,130736,0.0,6.0,3,1
131176,131176,0.0,6.0,3,1
131616,131616,0.0,6.0,3,1
132056,132056,0.0,6.0,3,1
132496,132496,0.0,6.0,3,1
132936,132936,0.0,6.0,3,1
133376,133376,0.0,6.0,3,1
133816,133816,0.0,6.0,3,1
134256,134256,0.0,6.0,3,1
134696,134696,0.0,6.0,3,1
135136,135136,0.0,6.0,3,1
135576,135576,0.0,6.0,3,1
136016,136016,0.0,6.0,3,1
136456,136456,0.0,6.0,3,1
136896,136896,0.0,6.0,3,1
137336,137336,0.0,6.0,3,1
137776,137776,0.0,6.0,3,1
138216,138216,0.0,6.0,3,1
138656,138656,0.0,6.0,3,1
139096,139096,0.0,6.0,3,1
139536,139536,0.0,6.0,3,1
139976,139976,0.0,6.0,3,1
140416,140416,0.0,6.0,3,1
140856,140856,0.0,6.0,3,1
141296,141296,0.0,6.0,3,1
141736,141736,0.0,6.0,3,1
142176,142176,0.0,6.0,3,1
142616,142616,0.0,6.0,3,1
143056,143056,0.0,6.0,3,1
143496,143496,0.0,6.0,3,1
143936,143936,0.0,6.0,3,1
144376,144376,0.0,6.0,3,1
144816,144816,0.0,6.0,3,1
145256,145256,0.0,6.0,3,1
145696,145696,0.0,6.0,3,1
146136,146136,0.0,6.0,3,1
146576,146576,0.0,6.0,3,1
147016,147016,0.0,6.0,3,1
147460,147460,0.0,6.0,3,1
147896,147896,0.0,2.0,3,1
148336,148336,0.0,2.0,3,1
148776,148776,0.0,2.0,3,1
149216,149216,0.0,2.0,3,1
149656,149656,0.0,2.0,3,1
150096,150096,0.0,2.0,3,1
150544,150544,0.0,2.0,3,1
150976,150976,0.0,2.0,3,1
151416,151416,0.0,2.0,3,1
151856,151856,0.0,2.0,3,1
152296,152296,0.0,2.0,3,1
152736,152736,2.0,2.0,3,1
153176,153176,2.0,2.0,3,1
153620,153620,2.0,2.0,3,1
154056,154056,2.0,2.0,3,1
154496,154496,2.0,0.0,3,1
154936,154936,2.0,0.0,3,1
155376,155376,2.0,0.0,3,1
155816,155816,2.0,0.0,3,1
156256,156256,2.0,0.0,3,1
156704,156704,2.0,0.0,3,1
157136,157136,2.0,0.0,3,1
157576,157576,2.0,0.0,3,1
158016,158016,2.0,0.0,3,1
158456,158456,2.0,0.0,3,1
158896,158896,2.0,0.0,3,1
159336,159336,2.0,0.0,3,1
159776,159776,2.0,0.0,3,1
160216,160216,4.0,0.0,3,1
160656,160656,4.0,0.0,3,1
161096,161096,4.0,0.0,3,1
161536,161536,6.0,0.0,3,1
161976,161976,6.0,0.0,3,1
162416,162416,6.0,0.0,3,1
162856,162856,6.0,0.0,3,1
163296,163296,6.0,0.0,3,1
163736,163736,6.0,0.0,3,1
164176,164176,6.0,0.0,3,1
164616,164616,6.0,0.0,3,1
165056,165056,6.0,0.0,3,1
165496,165496,6.0,0.0,3,1
165936,165936,4.0,0.0,3,1
166376,166376,4.0,0.0,3,1
166816,166816,4.0,0.0,3,1
167256,167256,6.0,0.0,3,1
167696,167696,6.0,0.0,3,1
168136,168136,6.0,0.0,3,1
168576,168576,6.0,0.0,3,1
169016,169016,6.0,0.0,3,1
169456,169456,6.0,0.0,3,1
169896,169896,6.0,0.0,3,1
170336,170336,6.0,0.0,3,1
170776,170776,6.0,0.0,3,1
171216,171216,6.0,0.0,3,1
171656,171656,6.0,0.0,3,1
172096,172096,6.0,0.0,3,1
172536,172536,6.0,0.0,3,1
172976,172976,6.0,0.0,3,1
173448,173448,6.0,0.0,4,0
173856,173856,6.0,0.0,4,0
174296,174296,6.0,0.0,4,0
174736,174736,6.0,0.0,4,0
175176,175176,6.0,0.0,4,0
175616,175616,6.0,0.0,4,0
176056,176056,6.0,0.0,4,0
176496,176496,6.0,0.0,4,0
176936,176936,6.0,0.0,4,0
177376,177376,6.0,0.0,4,0
177816,177816,6.0,0.0,4,0
178256,178256,6.0,0.0,4,0
178696,178696,6.0,0.0,4,0
179136,179136,6.0,0.0,4,0
179576,179576,6.0,0.0,4,0
180016,180016,6.0,0.0,4,0
180456,180456,6.0,0.0,4,0
180896,180896,6.0,0.0,4,0
181336,181336,6.0,0.0,4,0
181776,181776,6.0,0.0,4,0
182216,182216,6.0,0.0,4,0
182656,182656,2.0,0.0,4,0
183096,183096,2.0,0.0,4,0
183536,183536,2.0,0.0,4,0
183976,183976,2.0,0.0,4,0
184416,184416,2.0,0.0,4,0
184856,184856,2.0,0.0,4,0
185296,185296,2.0,0.0,4,0
185736,185736,2.0,0.0,4,0
186176,186176,2.0,0.0,4,0
186616,186616,2.0,0.0,4,0
187056,187056,2.0,0.0,4,0
187496,187496,2.0,2.0,4,0
187936,187936,2.0,6.0,4,0
188376,188376,2.0,6.0,4,0
188816,188816,2.0,6.0,4,0
189256,189256,0.0,6.0,4,0
189696,189696,0.0,6.0,4,0
190136,190136,0.0,6.0,4,0
190576,190576,0.0,6.0,4,0
191016,191016,0.0,6.0,4,0
191456,191456,0.0,6.0,4,0
191896,191896,0.0,6.0,4,0
192336,192336,0.0,6.0,4,0
192776,192776,0.0,6.0,4,0
193216,193216,0.0,6.0,4,0
193656,193656,0.0,6.0,4,0
194096,194096,0.0,6.0,4,0
194536,194536,0.0,6.0,4,0
194976,194976,0.0,6.0,4,0
195416,195416,0.0,6.0,4,0
195856,195856,0.0,6.0,4,0
196296,196296,0.0,6.0,4,0
196736,196736,0.0,6.0,4,0
197176,197176,0.0,6.0,4,0
197616,197616,0.0,6.0,4,0
198056,198056,0.0,6.0,4,0
198496,198496,0.0,6.0,4,0
198936,198936,0.0,6.0,4,0
199376,199376,0.0,6.0,4,0
199816,199816,0.0,6.0,4,0
200256,200256,0.0,6.0,4,0
200696,200696,0.0,6.0,4,0
201136,201136,0.0,6.0,4,0
201576,201576,0.0,6.0,4,0
202016,202016,0.0,6.0,4,0
202456,202456,0.0,6.0,4,0
202896,202896,0.0,6.0,4,0
203336,203336,0.0,2.0,4,0
203784,203784,0.0,2.0,4,0
204216,204216,0.0,2.0,4,0
204656,204656,0.0,2.0,4,0
205096,205096,0.0,2.0,4,0
205536,205536,0.0,2.0,4,0
205976,205976,0.0,2.0,4,0
206416,206416,0.0,2.0,4,0
206864,206864,0.0,2.0,4,0
207296,207296,0.0,2.0,4,0
207736,207736,0.0,2.0,4,0
208176,208176,0.0,2.0,4,0
208616,208616,0.0,2.0,4,0
209056,209056,0.0,2.0,4,0
209496,209496,0.0,2.0,4,0
209940,209940,0.0,6.0,4,0
210376,210376,0.0,6.0,4,0
210816,210816,0.0,6.0,4,0
211256,211256,0.0,6.0,4,0
211696,211696,0.0,6.0,4,0
212136,212136,0.0,6.0,4,0
212576,212576,0.0,6.0,4,0
213020,213020,0.0,6.0,4,0
213456,213456,0.0,6.0,4,0
213896,213896,0.0,6.0,4,0
214336,214336,0.0,2.0,4,0
214776,214776,0.0,2.0,4,0
215216,215216,0.0,2.0,4,0
215656,215656,0.0,6.0,4,0
216096,216096,0.0,6.0,4,0
216536,216536,0.0,6.0,4,0
216976,216976,0.0,6.0,4,0
217448,217448,0.0,6.0,5,1
217856,217856,0.0,6.0,5,1
218296,218296,0.0,6.0,5,1
218736,218736,0.0,6.0,5,1
219176,219176,0.0,6.0,5,1
219616,219616,0.0,6.0,5,1
220056,220056,0.0,6.0,5,1
220496,220496,0.0,6.0,5,1
220936,220936,0.0,6.0,5,1
221376,221376,0.0,6.0,5,1
221816,221816,0.0,6.0,5,1
222256,222256,0.0,6.0,5,1
222696,222696,0.0,6.0,5,1
223136,223136,0.0,6.0,5,1
223576,223576,0.0,6.0,5,1
224016,224016,0.0,6.0,5,1
224456,224456,0.0,6.0,5,1
224896,224896,0.0,6.0,5,1
225336,225336,0.0,6.0,5,1
225776,225776,0.0,6.0,5,1
226216,226216,0.0,6.0,5,1
226656,226656,0.0,6.0,5,1
227096,227096,0.0,6.0,5,1
227536,227536,0.0,6.0,5,1
227976,227976,0.0,6.0,5,1
228416,228416,0.0,6.0,5,1
228856,228856,0.0,6.0,5,1
229296,229296,0.0,6.0,5,1
229736,229736,0.0,6.0,5,1
230176,230176,0.0,6.0,5,1
230616,230616,0.0,6.0,5,1
231056,231056,0.0,6.0,5,1
231496,231496,0.0,6.0,5,1
231936,231936,0.0,6.0,5,1
232376,232376,0.0,6.0,5,1
232816,232816,0.0,6.0,5,1
233256,233256,0.0,6.0,5,1
233696,233696,0.0,6.0,5,1
234136,234136,0.0,6.0,5,1
234576,234576,0.0,6.0,5,1
235016,235016,0.0,6.0,5,1
235456,235456,0.0,6.0,5,1
235896,235896,0.0,6.0,5,1
236336,236336,0.0,6.0,5,1
236776,236776,0.0,2.0,5,1
237216,237216,0.0,2.0,5,1
237656,237656,0.0,2.0,5,1
238096,238096,0.0,2.0,5,1
238536,238536,0.0,2.0,5,1
238976,238976,0.0,2.0,5,1
239416,239416,0.0,2.0,5,1
239856,239856,0.0,2.0,5,1
240296,240296,0.0,2.0,5,1
240736,240736,0.0,2.0,5,1
241176,241176,0.0,2.0,5,1
241616,241616,0.0,2.0,5,1
242056,242056,0.0,2.0,5,1
242496,242496,0.0,2.0,5,1
242936,242936,2.0,2.0,5,1
243376,243376,2.0,2.0,5,1
243816,243816,2.0,2.0,5,1
244256,244256,2.0,2.0,5,1
244696,244696,2.0,0.0,5,1
245136,245136,2.0,0.0,5,1
245576,245576,2.0,0.0,5,1
246016,246016,2.0,0.0,5,1
246456,246456,2.0,0.0,5,1
246896,246896,2.0,0.0,5,1
247336,247336,2.0,0.0,5,1
247776,247776,2.0,0.0,5,1
248216,248216,2.0,0.0,5,1
248656,248656,2.0,0.0,5,1
249096,249096,2.0,0.0,5,1
249536,249536,2.0,0.0,5,1
249976,249976,2.0,0.0,5,1
250416,250416,6.0,0.0,5,1
250856,250856,6.0,0.0,5,1
251296,251296,6.0,0.0,5,1
251736,251736,6.0,0.0,5,1
252176,252176,6.0,0.0,5,1
252616,252616,6.0,0.0,5,1
253056,253056,6.0,0.0,5,1
253496,253496,6.0,0.0,5,1
253936,253936,6.0,0.0,5,1
254376,254376,6.0,0.0,5,1
254816,254816,6.0,0.0,5,1
255256,255256,6.0,0.0,5,1
255696,255696,6.0,0.0,5,1
256136,256136,6.0,0.0,5,1
256576,256576,6.0,0.0,5,1
257016,257016,6.0,0.0,5,1
257456,257456,6.0,0.0,5,1
257896,257896,6.0,0.0,5,1
258336,258336,6.0,0.0,5,1
258776,258776,6.0,0.0,5,1
259216,259216,6.0,0.0,5,1
259656,259656,6.0,0.0,5,1
260100,260100,6.0,0.0,5,1
260536,260536,6.0,0.0,5,1
260976,260976,6.0,0.0,5,1
261448,261448,6.0,0.0,6,0
261856,261856,6.0,0.0,6,0
262296,262296,6.0,0.0,6,0
262736,262736,6.0,0.0,6,0
263180,263180,6.0,0.0,6,0
263616,263616,6.0,0.0,6,0
264056,264056,6.0,0.0,6,0
264496,264496,6.0,0.0,6,0
264936,264936,6.0,0.0,6,0
265376,265376,6.0,0.0,6,0
265816,265816,6.0,0.0,6,0
266264,266264,6.0,0.0,6,0
266696,266696,6.0,0.0,6,0
267136,267136,6.0,0.0,6,0
267576,267576,6.0,0.0,6,0
268016,268016,6.0,0.0,6,0
268456,268456,6.0,0.0,6,0
268896,268896,6.0,0.0,6,0
269340,269340,6.0,0.0,6,0
269776,269776,6.0,0.0,6,0
270216,270216,6.0,0.0,6,0
270656,270656,6.0,0.0,6,0
271096,271096,6.0,0.0,6,0
271536,271536,6.0,0.0,6,0
271976,271976,6.0,0.0,6,0
272416,272416,6.0,0.0,6,0
272856,272856,2.0,0.0,6,0
273296,273296,2.0,0.0,6,0
273736,273736,2.0,0.0,6,0
274176,274176,2.0,0.0,6,0
274616,274616,2.0,0.0,6,0
275056,275056,2.0,0.0,6,0
275496,275496,2.0,0.0,6,0
275936,275936,2.0,0.0,6,0
276376,276376,2.0,0.0,6,0
276816,276816,2.0,0.0,6,0
277256,277256,2.0,0.0,6,0
277696,277696,2.0,0.0,6,0
278136,278136,5.0,0.0,6,0
278576,278576,5.0,0.0,6,0
279016,279016,5.0,0.0,6,0
279456,279456,5.0,0.0,6,0
279896,279896,5.0,0.0,6,0
280336,280336,5.0,0.0,6,0
280776,280776,5.0,0.0,6,0
281216,281216,5.0,0.0,6,0
281656,281656,5.0,0.0,6,0
282096,282096,5.0,0.0,6,0
282536,282536,5.0,0.0,6,0
282976,282976,5.0,0.0,6,0
283416,283416,5.0,0.0,6,0
283856,283856,5.0,0.0,6,0
284296,284296,5.0,0.0,6,0
284736,284736,5.0,0.0,6,0
285176,285176,5.0,0.0,6,0
285616,285616,5.0,0.0,6,0
286056,286056,5.0,0.0,6,0
286496,286496,5.0,0.0,6,0
286936,286936,5.0,0.0,6,0
287376,287376,5.0,0.0,6,0
287816,287816,5.0,0.0,6,0
288256,288256,5.0,0.0,6,0
288696,288696,5.0,0.0,6,0
289136,289136,5.0,0.0,6,0
289576,289576,5.0,0.0,6,0
290016,290016,5.0,0.0,6,0
290456,290456,5.0,0.0,6,0
290896,290896,5.0,0.0,6,0
291336,291336,5.0,2.0,6,0
291776,291776,5.0,2.0,6,0
292216,292216,5.0,2.0,6,0
292656,292656,5.0,2.0,6,0
293096,293096,5.0,2.0,6,0
293536,293536,2.0,2.0,6,0
293976,293976,0.0,2.0,6,0
294416,294416,0.0,2.0,6,0
294856,294856,0.0,2.0,6,0
295296,295296,0.0,2.0,6,0
295736,295736,0.0,2.0,6,0
296176,296176,0.0,2.0,6,0
296616,296616,0.0,2.0,6,0
297056,297056,0.0,2.0,6,0
297496,297496,0.0,2.0,6,0
297936,297936,0.0,2.0,6,0
298376,298376,0.0,2.0,6,0
298816,298816,0.0,5.0,6,0
299256,299256,0.0,5.0,6,0
299696,299696,0.0,5.0,6,0
300136,300136,0.0,6.0,6,0
300576,300576,0.0,6.0,6,0
301016,301016,0.0,6.0,6,0
301456,301456,0.0,6.0,6,0
301896,301896,0.0,6.0,6,0
302336,302336,0.0,6.0,6,0
302776,302776,0.0,6.0,6,0
303216,303216,0.0,6.0,6,0
303656,303656,0.0,6.0,6,0
304096,304096,0.0,6.0,6,0
304536,304536,0.0,5.0,6,0
304976,304976,0.0,5.0,6,0
305452,305452,0.0,5.0,7,1
305856,305856,0.0,6.0,7,1
306296,306296,0.0,6.0,7,1
306736,306736,0.0,6.0,7,1
307176,307176,0.0,6.0,7,1
307616,307616,0.0,6.0,7,1
308056,308056,0.0,6.0,7,1
308496,308496,0.0,6.0,7,1
308936,308936,0.0,6.0,7,1
309376,309376,0.0,6.0,7,1
309816,309816,0.0,6.0,7,1
310256,310256,0.0,6.0,7,1
310696,310696,0.0,6.0,7,1
311136,311136,0.0,6.0,7,1
311576,311576,0.0,6.0,7,1
312016,312016,0.0,6.0,7,1
312456,312456,0.0,6.0,7,1
312896,312896,0.0,6.0,7,1
313336,313336,0.0,6.0,7,1
313776,313776,0.0,6.0,7,1
314216,314216,0.0,6.0,7,1
314656,314656,0.0,6.0,7,1
315096,315096,0.0,6.0,7,1
315536,315536,0.0,6.0,7,1
315976,315976,0.0,6.0,7,1
316424,316424,0.0,6.0,7,1
316856,316856,0.0,6.0,7,1
317296,317296,0.0,6.0,7,1
317736,317736,0.0,6.0,7,1
318176,318176,0.0,6.0,7,1
318616,318616,0.0,6.0,7,1
319056,319056,0.0,6.0,7,1
319500,319500,0.0,6.0,7,1
319936,319936,0.0,6.0,7,1
320376,320376,0.0,6.0,7,1
320816,320816,0.0,6.0,7,1
321256,321256,0.0,2.0,7,1
321696,321696,0.0,2.0,7,1
322136,322136,0.0,2.0,7,1
322580,322580,0.0,2.0,7,1
323016,323016,0.0,2.0,7,1
323456,323456,0.0,2.0,7,1
323896,323896,0.0,2.0,7,1
324336,324336,0.0,2.0,7,1
324776,324776,0.0,2.0,7,1
325216,325216,0.0,2.0,7,1
325660,325660,0.0,2.0,7,1
326096,326096,2.0,2.0,7,1
326536,326536,2.0,2.0,7,1
326976,326976,2.0,2.0,7,1
327416,327416,2.0,2.0,7,1
327856,327856,2.0,0.0,7,1
328296,328296,2.0,0.0,7,1
328736,328736,2.0,0.0,7,1
329176,329176,2.0,0.0,7,1
329616,329616,2.0,0.0,7,1
330056,330056,2.0,0.0,7,1
330496,330496,2.0,0.0,7,1
330936,330936,2.0,0.0,7,1
331376,331376,2.0,0.0,7,1
331816,331816,2.0,0.0,7,1
332256,332256,2.0,0.0,7,1
332696,332696,2.0,0.0,7,1
333136,333136,2.0,0.0,7,1
333576,333576,2.0,0.0,7,1
334016,334016,2.0,0.0,7,1
334456,334456,2.0,0.0,7,1
334896,334896,6.0,0.0,7,1
335336,335336,6.0,0.0,7,1
335776,335776,6.0,0.0,7,1
336216,336216,6.0,0.0,7,1
336656,336656,6.0,0.0,7,1
337096,337096,6.0,0.0,7,1
337536,337536,6.0,0.0,7,1
337976,337976,6.0,0.0,7,1
338416,338416,6.0,0.0,7,1
338856,338856,6.0,0.0,7,1
339296,339296,2.0,0.0,7,1
339736,339736,2.0,0.0,7,1
