Timestamp,Time,Position,Trial,LED_state
63065.1375,2.4036858118238508e-06,2.002478688955307,0,0
63065.14166666666,0.0032750219186099966,2.002478688955307,0,0
63065.145833333336,0.008298124343868889,2.002987712621689,0,0
63065.15,0.0122675110013695,2.000436782836914,0,0
63065.15416666667,0.016285872757286022,2.003105729818344,0,0
63065.15833333333,0.020274789362007703,2.0004647970199585,0,0
63065.1625,0.024290446971385923,1.998467892408371,0,0
63065.166666666664,0.028312714716746658,2.000270336866379,0,0
63065.17083333333,0.032279697688435444,2.0001590251922607,0,0
63065.174999999996,0.036264708303712916,2.002456933259964,0,0
63065.308333333334,0.17037415172425396,2.002294957637787,1,1
63065.3125,0.17427893932556182,2.0024950802326202,1,1
63065.316666666666,0.17829609923857243,2.002280354499817,1,1
63065.32083333333,0.18229523150799437,1.9985400140285492,1,1
63065.325,0.18628414811271604,2.555159032344818,1,1
63065.32916666666,0.19027847301051432,2.5552451610565186,1,1
63065.333333333336,0.1952922611532524,2.555305063724518,1,1
63065.3375,0.19928538420814476,2.5550103187561035,1,1
63065.34166666667,0.20328391555611375,2.5554221868515015,1,1
63065.34583333333,0.2072923621080565,2.5554758310317993,1,1
63065.416666666664,0.2824324819678495,2.5554808974266052,2,0
63065.42083333333,0.28326475818019353,2.5554808974266052,2,0
63065.424999999996,0.28730565449059586,2.5550541281700134,2,0
63065.42916666667,0.2902739060074719,2.5553274154663086,2,0
63065.433333333334,0.29528168493568036,2.546817362308502,2,0
63065.4375,0.2992588835720694,2.0023497939109802,2,0
63065.441666666666,0.3032856582283273,2.002333104610443,2,0
63065.44583333333,0.3072880955657405,2.0022962987422943,2,0
63065.45,0.311306457321657,2.0022229850292206,2,0
63065.45416666666,0.31627307313033803,2.002175450325012,2,0
63065.458333333336,0.32030826068693735,2.002415806055069,2,0
63065.520833333336,0.38640240945465776,2.0025071501731873,3,1
63065.525,0.3872890690584943,2.0025071501731873,3,1
63065.52916666667,0.39125665295163603,2.0022685825824738,3,1
63065.53333333333,0.3952578884461433,2.0022575557231903,3,1
63065.5375,0.39927594974133335,2.5575554370880127,3,1
63065.541666666664,0.4033375778418627,2.5550952553749084,3,1
63065.54583333333,0.4082897715356728,2.555159032344818,3,1
63065.549999999996,0.4113169133549385,2.5551849603652954,3,1
63065.55416666667,0.4163099697075496,2.5548046827316284,3,1
63065.558333333334,0.4202937784799211,2.5552409887313843,3,1
63065.5625,0.4243001218067785,2.554849088191986,3,1
63065.6875,0.5484054248785087,2.5551638007164,4,0
63065.691666666666,0.5532731891081785,2.554868757724762,4,0
63065.69583333333,0.5572780301314035,2.5552454590797424,4,0
63065.7,0.5612690499612105,2.002854198217392,4,0
63065.70416666666,0.5652537601157616,2.00242817401886,4,0
63065.708333333336,0.569286543986549,2.002853751182556,4,0
63065.7125,0.5732547288011437,2.0024466514587402,4,0
63065.71666666667,0.5772496546203949,2.0025987923145294,4,0
63065.72083333333,0.5822547294020651,2.0023933053016663,4,0
63065.725,0.5862460496925986,2.0023784041404724,4,0
63065.8125,0.6753509831976352,2.002856880426407,5,1
63065.816666666666,0.6772426839315406,2.002856880426407,5,1
63065.82083333333,0.68125653877656,2.002459615468979,5,1
63065.825,0.6862808430447248,2.002459615468979,5,1
63065.82916666666,0.690276369785429,2.5553426146507263,5,1
63065.833333333336,0.6942622817828858,2.555411458015442,5,1
63065.8375,0.6982442877908985,2.5552645325660706,5,1
63065.84166666667,0.7022521334213884,2.5551971793174744,5,1
63065.84583333333,0.7072740340037413,2.554827630519867,5,1
63065.85,0.711269861205172,2.5547701120376587,5,1
63065.854166666664,0.7152419520092109,2.555144727230072,5,1
63065.97083333333,0.8323528298292602,2.5548699498176575,6,0
63065.975,0.8362666312523623,2.555280029773712,6,0
63065.979166666664,0.840263059375246,2.5548553466796875,6,0
63065.98333333333,0.845271138764181,2.0024122297763824,6,0
63065.987499999996,0.8492750784052265,2.0022936165332794,6,0
63065.99166666667,0.85326639869576,2.002250999212265,6,0
63065.995833333334,0.8572652305044556,2.002275735139847,6,0
63066.0,0.8612703719884071,1.9996975362300873,6,0
63066.004166666666,0.8652385568030018,2.0023180544376373,6,0
63066.00833333333,0.8692379895331501,2.0024046301841736,6,0
63066.1,0.9643503348033875,2.002910226583481,7,1
63066.104166666664,0.9652724487729485,2.002910226583481,7,1
63066.10833333333,0.9692364271373725,2.0025184750556946,7,1
63066.112499999996,0.9733785787125979,2.547191083431244,7,1
63066.11666666667,0.978262267360771,2.555675208568573,7,1
63066.120833333334,0.9822376632328012,2.5549259781837463,7,1
63066.125,0.9862361945807702,2.5552722811698914,7,1
63066.129166666666,0.9902407351432687,2.5547903776168823,7,1
63066.13333333333,0.9942648056529882,2.5551342964172363,7,1
63066.1375,0.9982353941533948,2.5550419092178345,7,1
63066.14166666666,1.0032651067146363,2.5549933314323425,7,1
63066.25,1.1113432337145779,2.5547611713409424,8,0
63066.254166666666,1.1152618425093037,2.554798424243927,8,0
63066.25833333333,1.1202696214375123,2.555278241634369,8,0
63066.2625,1.1242462191524483,2.0029349625110626,8,0
63066.26666666666,1.1282468537255026,2.0029225945472717,8,0
63066.270833333336,1.133326142306613,2.0029421150684357,8,0
63066.275,1.1362664509759264,2.0024611055850983,8,0
63066.27916666667,1.1402697896955192,2.002474218606949,8,0
63066.28333333333,1.1452847796811632,1.9998224079608917,8,0
63066.2875,1.1492667856891758,2.0027725398540497,8,0
63066.416666666664,1.2794386912892228,2.0025235414505005,9,1
63066.42083333333,1.2822323751240152,2.0025235414505005,9,1
