,Time,Chan1,Chan2,Trial,LED_State
1733,819440,6,0,3,1
1734,819912,2,0,3,1
1735,820392,2,0,3,1
1736,820856,0,0,3,1
1737,821336,0,0,3,1
1738,821800,0,0,3,1
1739,822280,0,0,3,1
1740,822744,0,0,3,1
1741,823216,2,0,3,1
1742,823688,6,0,3,1
1743,824160,2,0,3,1
1744,824636,2,0,3,1
1745,825108,6,0,3,1
1746,825584,2,0,3,1
1747,826056,2,0,3,1
1748,826536,0,0,3,1
1749,827000,2,0,3,1
1750,827480,0,0,3,1
1751,827948,0,0,3,1
1752,828424,0,0,3,1
1753,828888,0,0,3,1
1754,829364,0,0,3,1
1755,829832,2,0,3,1
1756,830308,2,0,3,1
1757,830776,6,0,3,1
1758,831248,0,0,3,1
1759,831728,0,0,3,1
1760,832200,2,0,3,1
1761,832680,2,0,3,1
1762,833144,1,0,3,1
1763,833624,2,0,3,1
1764,834088,2,0,3,1
1765,834568,6,0,3,1
1766,835040,0,0,3,1
1767,835516,0,0,3,1
1768,835984,0,0,3,1
1769,836460,0,0,3,1
1770,836928,2,0,3,1
1771,837404,0,0,3,1
1772,837872,2,0,3,1
1773,838348,2,0,3,1
1774,838824,6,0,3,1
1775,839288,2,0,3,1
1776,839768,2,0,3,1
1777,840240,6,0,3,1
1778,840720,2,0,3,1
1779,841184,2,0,3,1
1780,841660,0,0,3,1
1781,842128,0,0,3,1
1782,842604,0,0,3,1
1783,843072,0,0,3,1
1784,843548,0,0,3,1
1785,844016,2,0,3,1
1786,844488,6,0,3,1
1787,844968,2,0,3,1
1788,845432,2,0,3,1
1789,845912,6,0,3,1
1790,846384,1,0,3,1
1791,846864,2,0,3,1
1792,847328,0,0,3,1
1793,847800,2,0,3,1
1794,848272,0,0,3,1
1795,848744,0,0,3,1
1796,849216,0,0,3,1
1797,849688,0,0,3,1
1798,850160,0,0,3,1
1799,850632,2,0,3,1
1800,851112,2,0,3,1
1801,851576,6,0,3,1
1802,852056,0,0,3,1
1803,852520,1,0,3,1
1804,853000,2,0,3,1
1805,853464,2,0,3,1
1806,853936,0,0,3,1
1807,854408,2,0,3,1
1808,854880,2,0,3,1
1809,855352,5,0,3,1
1810,855824,2,0,3,1
1811,856304,0,0,3,1
1812,856776,0,0,3,1
1813,857256,0,0,3,1
1814,857720,2,0,3,1
1815,858200,0,0,3,1
1816,858664,2,0,3,1
1817,859144,2,0,3,1
1818,859608,6,0,3,1
1819,860080,2,0,3,1
1820,860556,2,0,3,1
1821,861024,6,0,3,1
1822,861496,2,0,3,1
1823,861968,2,0,3,1
1824,862448,0,0,3,1
1825,862924,0,0,3,1
1826,863400,0,0,3,1
1827,863864,0,0,3,1
1828,864344,0,0,3,1
1829,864808,2,0,3,1
1830,865288,7,0,3,1
1831,865760,2,0,3,1
1832,866232,2,0,3,1
1833,866704,6,0,3,1
1834,867176,0,0,3,1
1835,867652,2,0,3,1
1836,868124,0,0,3,1
1837,868596,2,0,3,1
1838,869068,0,0,3,1
1839,869544,0,0,3,1
1840,870008,0,0,3,1
1841,870488,0,0,3,1
1842,870952,0,0,3,1
1843,871432,2,0,3,1
1844,871900,2,0,3,1
1845,872368,6,0,3,1
1846,872840,0,0,3,1
1847,873316,2,0,3,1
1848,873784,2,0,3,1
1849,874256,2,0,3,1
1850,874736,0,0,3,1
1851,875208,2,0,3,1
1852,875688,2,0,3,1
1853,876152,2,0,3,1
1854,876632,2,0,3,1
1855,877096,0,0,3,1
1856,877576,0,0,3,1
1857,878040,0,0,3,1
1858,878512,2,0,3,1
1859,878984,0,0,3,1
1860,879456,2,0,3,1
1861,879928,2,0,3,1
1862,880400,6,0,3,1
1863,880880,2,0,3,1
1864,881352,2,0,3,1
1865,881832,6,0,3,1
1866,882300,2,0,3,1
1867,882776,2,0,3,1
1868,883240,0,0,3,1
1869,883720,0,0,3,1
1870,884184,0,0,3,1
1871,884656,0,0,3,1
1872,885128,0,0,3,1
1873,885600,2,0,3,1
1874,886072,7,0,3,1
1875,886548,2,0,3,1
1876,887024,2,0,3,1
1877,887496,6,0,3,1
1878,887976,0,0,3,1
1879,888440,2,0,3,1
1880,888920,1,0,3,1
1881,889384,2,0,3,1
1882,889864,0,0,3,1
1883,890328,0,0,3,1
1884,890800,0,0,3,1
1885,891276,0,0,3,1
1886,891744,0,0,3,1
1887,892220,0,0,3,1
1888,892688,2,0,3,1
1889,893168,6,0,3,1
1890,893640,0,0,3,1
1891,894120,2,0,3,1
1892,894584,2,0,3,1
1893,895064,2,0,3,1
1894,895528,0,0,3,1
1895,896008,2,0,3,1
1896,896480,2,0,3,1
1897,896956,0,0,3,1
1898,897424,2,0,3,1
1899,897896,0,0,3,1
1900,898368,0,0,3,1
1901,898840,0,0,3,1
1902,899312,2,0,3,1
1903,899784,0,0,3,1
1904,900264,2,0,3,1
1905,900728,2,0,3,1
1906,901208,6,0,3,1
1907,901672,2,0,3,1
1908,902152,2,0,3,1
1909,902616,6,0,3,1
1910,903088,2,0,3,1
1911,903564,2,0,3,1
1912,904032,3,0,3,1
1913,904504,0,0,3,1
1914,904976,0,0,3,1
1915,905456,0,0,3,1
1916,905932,0,0,3,1
1917,906408,2,0,3,1
1918,906872,7,0,3,1
1919,907352,2,0,3,1
1920,907816,2,0,3,1
1921,908296,6,0,3,1
1922,908760,0,0,3,1
1923,909232,2,0,3,1
1924,909704,6,0,3,1
1925,910176,2,0,3,1
1926,910648,0,0,3,1
1927,911120,0,0,3,1
1928,911600,0,0,3,1
1929,912072,0,0,3,1
1930,912552,0,0,3,1
1931,913016,0,0,3,1
1932,913496,2,0,3,1
1933,913960,6,0,3,1
1934,914440,0,0,3,1
1935,914904,2,0,3,1
1936,915376,1,0,3,1
1937,915848,2,0,3,1
1938,916324,0,0,3,1
1939,916792,2,0,3,1
1940,917268,2,0,3,1
1941,917744,0,0,3,1
1942,918216,2,0,3,1
1943,918696,0,0,3,1
1944,919160,0,0,3,1
1945,919640,0,0,3,1
1946,920104,2,0,3,1
