,Time,Chan1,Chan2,Trial,LED_State
242,114672,0,0,0,0
243,115144,0,0,0,0
244,115616,0,2,0,0
245,116092,0,6,0,0
246,116560,0,2,0,0
247,117032,0,2,0,0
248,117504,0,0,0,0
249,117984,0,2,0,0
250,118456,0,0,0,0
251,118932,0,2,0,0
252,119400,0,2,0,0
253,119880,0,0,0,0
254,120348,0,2,0,0
255,120820,0,0,0,0
256,121288,0,0,0,0
257,121760,0,0,0,0
258,122232,0,2,0,0
259,122708,0,2,0,0
260,123180,0,0,0,0
261,123648,0,2,0,0
262,124128,0,7,0,0
263,124600,0,2,0,0
264,125080,0,2,0,0
265,125544,0,7,0,0
266,126024,0,2,0,0
267,126488,0,2,0,0
268,126960,0,6,0,0
269,127432,0,0,0,0
270,127904,0,0,0,0
271,128376,0,0,0,0
272,128848,0,0,0,0
273,129320,0,2,0,0
274,129792,0,7,0,0
275,130272,0,2,0,0
276,130744,0,2,0,0
277,131224,0,6,0,0
278,131692,0,0,0,0
279,132168,0,2,0,0
280,132632,0,6,0,0
281,133104,0,0,0,0
282,133580,0,2,0,0
283,134048,0,0,0,0
284,134520,0,0,0,0
285,134992,0,0,0,0
286,135468,0,0,0,0
287,135940,0,0,0,0
288,136416,0,2,0,0
289,136888,0,6,0,0
290,137368,0,2,0,0
291,137832,0,2,0,0
292,138312,0,0,0,0
293,138776,0,2,0,0
294,139248,0,0,0,0
295,139720,0,2,0,0
296,140192,0,2,0,0
297,140668,0,0,0,0
298,141136,0,2,0,0
299,141612,0,0,0,0
300,142080,0,0,0,0
301,142560,0,0,0,0
302,143032,0,2,0,0
303,143512,0,2,0,0
304,143976,0,0,0,0
305,144456,0,2,0,0
306,144920,0,6,0,0
307,145396,0,2,0,0
308,145868,0,2,0,0
309,146336,0,7,0,0
310,146812,0,2,0,0
311,147280,0,2,0,0
312,147752,0,6,0,0
313,148224,0,0,0,0
314,148704,0,0,0,0
315,149176,0,0,0,0
316,149656,0,0,0,0
317,150120,0,2,0,0
318,150600,0,7,0,0
319,151068,0,2,0,0
320,151540,0,2,0,0
321,152008,0,6,0,0
322,152480,0,0,0,0
323,152952,0,2,0,0
324,153428,0,6,0,0
325,153896,0,0,0,0
326,154368,0,2,0,0
327,154848,0,0,0,0
328,155320,0,0,0,0
329,155800,0,0,0,0
330,156264,0,0,0,0
331,156744,0,0,0,0
332,157208,0,2,0,0
333,157680,0,7,0,0
334,158152,0,2,0,0
335,158628,0,2,0,0
336,159096,0,0,0,0
337,159568,0,2,0,0
338,160040,0,2,0,0
339,160512,0,2,0,0
340,160992,0,2,0,0
341,161464,0,0,0,0
342,161944,0,2,0,0
343,162412,0,0,0,0
344,162888,0,0,0,0
345,163352,0,0,0,0
346,163824,0,2,0,0
347,164300,0,2,0,0
348,164768,0,0,0,0
349,165240,0,2,0,0
350,165712,0,6,0,0
351,166184,0,2,0,0
352,166656,0,2,0,0
353,167136,0,7,0,0
354,167612,0,2,0,0
355,168088,0,2,0,0
356,168552,0,7,0,0
357,169032,0,1,0,0
358,169496,0,0,0,0
359,169968,0,0,0,0
360,170440,0,0,0,0
361,170912,0,2,0,0
362,171384,0,6,0,0
363,171856,0,2,0,0
364,172328,0,2,0,0
365,172804,0,6,0,0
366,173280,0,1,0,0
367,173752,0,2,0,0
368,174232,0,6,0,0
369,174696,0,0,0,0
370,175176,0,2,0,0
371,175640,0,0,0,0
372,176116,0,0,0,0
373,176584,0,0,0,0
374,177056,0,0,0,0
375,177528,0,0,0,0
376,178000,0,2,0,0
377,178476,0,7,0,0
378,178944,0,2,0,0
379,179424,0,2,0,0
380,179896,0,0,0,0
381,180376,0,2,0,0
382,180840,0,2,0,0
383,181320,0,1,0,0
384,181784,0,2,0,0
385,182256,0,2,0,0
386,182728,0,2,0,0
387,183200,0,0,0,0
388,183672,0,0,0,0
389,184144,0,0,0,0
390,184616,0,2,0,0
391,185092,0,2,0,0
392,185568,0,0,0,0
393,186040,0,2,0,0
394,186520,0,5,0,0
395,186984,0,2,0,0
396,187464,0,2,0,0
397,187928,0,7,0,0
398,188400,0,2,0,0
399,188872,0,2,0,0
400,189344,0,7,0,0
401,189816,0,2,0,0
402,190292,0,0,0,0
403,190760,0,0,0,0
404,191232,0,0,0,0
405,191712,0,2,0,0
406,192184,0,6,0,0
407,192664,0,2,0,0
408,193132,0,2,0,0
409,193608,0,6,0,0
410,194072,0,2,0,0
411,194544,0,2,0,0
412,195016,0,6,0,0
413,195492,0,0,0,0
414,195960,0,2,0,0
415,196432,0,0,0,0
416,196904,0,0,0,0
417,197376,0,0,0,0
418,197856,0,0,0,0
419,198328,0,0,0,0
420,198808,0,2,0,0
421,199272,0,7,0,0
422,199752,0,2,0,0
423,200216,0,2,0,0
424,200688,0,0,0,0
425,201160,0,2,0,0
426,201632,0,2,0,0
427,202108,0,0,0,0
428,202580,0,2,0,0
429,203048,0,2,0,0
430,203520,0,2,0,0
431,204000,0,0,0,0
432,204472,0,0,0,0
433,204952,0,0,0,0
434,205416,0,2,0,0
435,205896,0,2,0,0
436,206360,0,0,0,0
437,206832,0,2,0,0
438,207304,0,0,0,0
439,207776,0,2,0,0
440,208248,0,2,0,0
441,208720,0,7,0,0
442,209192,0,2,0,0
443,209664,0,2,0,0
444,210144,0,7,0,0
445,210616,0,2,0,0
446,211096,0,0,0,0
447,211564,0,0,0,0
448,212040,0,0,0,0
449,212504,0,2,0,0
450,212976,0,5,0,0
451,213448,0,2,0,0
452,213920,0,2,0,0
453,214392,0,6,0,0
454,214868,0,2,0,0
455,215336,0,2,0,0
456,215808,0,6,0,0
457,216288,0,0,0,0
458,216760,0,2,0,0
459,217240,0,0,0,0
460,217704,0,0,0,0
461,218184,0,0,0,0
462,218652,0,0,0,0
463,219120,0,0,0,0
464,219592,0,2,0,0
465,220068,0,7,0,0
466,220536,0,2,0,0
467,221008,0,2,0,0
468,221480,0,1,0,0
469,221952,0,2,0,0
470,222432,0,2,0,0
471,222904,0,0,0,0
472,223384,0,2,0,0
473,223848,0,2,0,0
474,224328,0,2,0,0
475,224796,0,0,0,0
476,225264,0,0,0,0
477,225736,0,0,0,0
478,226208,0,2,0,0
479,226680,0,2,0,0
480,227152,0,3,0,0
481,227624,0,2,0,0
482,228096,0,0,0,0
483,228576,0,2,0,0
484,229048,0,2,0,0
485,229528,0,7,0,0
486,229992,0,2,0,0
487,230472,0,2,0,0
488,230936,0,7,0,0
489,231408,0,2,0,0
490,231884,0,0,0,0
491,232352,0,0,0,0
492,232824,0,0,0,0
493,233296,0,2,0,0
494,233768,0,0,0,0
495,234240,0,2,0,0
496,234720,0,2,0,0
497,235192,0,6,0,0
498,235672,0,2,0,0
499,236136,0,2,0,0
500,236616,0,6,0,0
501,237080,0,0,0,0
502,237552,0,2,0,0
503,238024,0,1,0,0
504,238496,0,0,0,0
505,238968,0,0,0,0
506,239440,0,0,0,0
507,239912,0,0,0,0
508,240384,0,2,0,0
509,240864,0,7,0,0
510,241336,0,2,0,0
511,241816,0,2,0,0
512,242280,0,2,0,0
513,242760,0,2,0,0
514,243224,0,2,0,0
515,243696,0,0,0,0
516,244168,0,2,0,0
517,244640,0,2,0,0
518,245112,0,2,0,0
519,245584,0,0,0,0
520,246056,0,0,0,0
521,246532,0,0,0,0
522,247008,0,2,0,0
523,247480,0,2,0,0
524,247960,0,6,0,0
525,248424,0,2,0,0
526,248904,0,0,0,0
527,249372,0,2,0,0
528,249840,0,2,0,0
529,250312,0,6,0,0
530,250788,0,2,0,0
531,251260,0,2,0,0
532,251728,0,7,0,0
533,252200,0,2,0,0
534,252672,0,0,0,0
535,253152,0,0,0,0
536,253624,0,0,0,0
537,254104,0,2,0,0
538,254568,0,0,0,0
539,255048,0,2,0,0
540,255512,0,2,0,0
541,255984,0,7,0,0
542,256456,0,2,0,0
543,256928,0,2,0,0
544,257400,0,6,0,0
545,257876,0,2,0,0
546,258348,0,2,0,0
547,258820,0,6,0,0
548,259296,0,0,0,0
549,259772,0,0,0,0
550,260248,0,0,0,0
551,260712,0,0,0,0
552,261192,0,2,0,0
553,261656,0,7,0,0
554,262128,0,2,0,0
555,262604,0,2,0,0
556,263072,0,6,0,0
557,263544,0,2,0,0
558,264016,0,2,0,0
559,264488,0,0,0,0
560,264960,0,2,0,0
561,265440,0,2,0,0
562,265912,0,1,0,0
563,266392,0,0,0,0
564,266856,0,0,0,0
565,267336,0,0,0,0
566,267800,0,2,0,0
567,268272,0,2,0,0
568,268744,0,6,0,0
569,269220,0,0,0,0
570,269688,0,0,0,0
571,270160,0,2,0,0
572,270632,0,2,0,0
573,271104,0,5,0,0
574,271584,0,2,0,0
575,272056,0,2,0,0
576,272536,0,6,0,0
577,273004,0,2,0,0
578,273480,0,0,0,0
579,273944,0,0,0,0
580,274416,0,0,0,0
581,274888,0,2,0,0
582,275364,0,0,0,0
583,275832,0,2,0,0
584,276304,0,2,0,0
585,276776,0,7,0,0
586,277248,0,2,0,0
587,277728,0,2,0,0
588,278200,0,6,0,0
589,278680,0,2,0,0
590,279144,0,2,0,0
591,279624,0,6,0,0
592,280092,0,0,0,0
593,280560,0,0,0,0
594,281032,0,0,0,0
595,281504,0,0,0,0
596,281976,0,2,0,0
597,282452,0,7,0,0
598,282924,0,2,0,0
599,283392,0,2,0,0
600,283872,0,6,0,0
601,284344,0,2,0,0
602,284824,0,2,0,0
603,285288,0,0,0,0
604,285768,0,2,0,0
605,286232,0,2,0,0
606,286704,0,0,0,0
607,287176,0,0,0,0
608,287648,0,0,0,0
609,288120,0,0,0,0
610,288596,0,2,0,0
611,289068,0,2,0,0
612,289536,0,6,0,0
613,290016,0,0,0,0
614,290488,0,0,0,0
615,290968,0,2,0,0
616,291432,0,2,0,0
617,291912,0,3,0,0
618,292376,0,2,0,0
619,292848,0,2,0,0
620,293324,0,6,0,0
621,293792,0,2,0,0
622,294264,0,0,0,0
623,294740,0,0,0,0
624,295208,0,0,0,0
625,295680,0,2,0,0
626,296160,0,0,0,0
627,296632,0,2,0,0
628,297112,0,2,0,0
629,297580,0,7,0,0
630,298056,0,2,0,0
631,298520,0,2,0,0
632,298996,0,6,0,0
633,299464,0,2,0,0
634,299936,0,2,0,0
635,300408,0,6,0,0
636,300884,0,0,0,0
637,301356,0,0,0,0
638,301824,0,0,0,0
639,302304,0,0,0,0
640,302776,0,2,0,0
641,303256,0,7,0,0
642,303720,0,2,0,0
643,304200,0,2,0,0
644,304668,0,6,0,0
645,305136,0,2,0,0
646,305612,0,2,0,0
647,306080,0,0,0,0
648,306552,0,2,0,0
649,307024,0,2,0,0
650,307500,0,0,0,0
651,307968,0,0,0,0
652,308448,0,0,0,0
653,308920,0,0,0,0
654,309400,0,2,0,0
655,309864,0,2,0,0
656,310344,0,6,0,0
657,310808,0,0,0,0
658,311280,0,0,0,0
659,311752,0,2,0,0
660,312224,0,2,0,0
661,312696,0,0,0,0
662,313168,0,2,0,0
663,313640,0,2,0,0
664,314112,0,5,0,0
665,314592,0,2,0,0
666,315064,0,0,0,0
667,315544,0,0,0,0
668,316008,0,0,0,0
669,316488,0,2,0,0
670,316952,0,0,0,0
671,317424,0,2,0,0
672,317896,0,2,0,0
673,318368,0,7,0,0
674,318844,0,2,0,0
675,319312,0,2,0,0
676,319784,0,6,0,0
677,320260,0,2,0,0
678,320736,0,2,0,0
679,321212,0,6,0,0
680,321688,0,0,0,0
681,322152,0,0,0,0
682,322632,0,0,0,0
683,323096,0,0,0,0
684,323568,0,2,0,0
685,324044,0,7,0,0
686,324516,0,2,0,0
687,324988,0,2,0,0
688,325460,0,6,0,0
689,325928,0,0,0,0
690,326400,0,2,0,0
691,326880,0,2,0,0
692,327352,0,2,0,0
693,327832,0,2,0,0
694,328296,0,0,0,0
695,328776,0,0,0,0
696,329240,0,0,0,0
697,329712,0,0,0,0
698,330184,0,2,0,0
699,330656,0,2,0,0
700,331128,0,6,0,0
701,331600,0,0,0,0
702,332072,0,2,0,0
703,332544,0,2,0,0
704,333024,0,2,0,0
705,333496,0,0,0,0
706,333976,0,2,0,0
707,334440,0,2,0,0
708,334920,0,5,0,0
709,335384,0,2,0,0
710,335856,0,0,0,0
711,336328,0,0,0,0
712,336800,0,0,0,0
713,337272,0,2,0,0
714,337744,0,0,0,0
715,338216,0,2,0,0
716,338688,0,2,0,0
717,339168,0,7,0,0
718,339640,0,2,0,0
719,340120,0,2,0,0
720,340584,0,6,0,0
721,341064,0,2,0,0
722,341532,0,2,0,0
723,342000,0,6,0,0
724,342476,0,0,0,0
725,342944,0,0,0,0
726,343416,0,0,0,0
727,343888,0,0,0,0
728,344364,0,2,0,0
729,344836,0,7,0,0
730,345312,0,2,0,0
731,345784,0,2,0,0
732,346264,0,6,0,0
733,346728,0,0,0,0
734,347208,0,2,0,0
735,347672,0,6,0,0
736,348144,0,2,0,0
737,348616,0,2,0,0
738,349088,0,0,0,0
739,349560,0,0,0,0
740,350032,0,0,0,0
741,350504,0,0,0,0
742,350980,0,0,0,0
743,351456,0,2,0,0
744,351932,0,6,0,0
745,352408,0,0,0,0
746,352872,0,2,0,0
747,353352,0,2,0,0
748,353816,0,2,0,0
749,354288,0,0,0,0
750,354760,0,2,0,0
751,355232,0,2,0,0
752,355704,0,0,0,0
753,356176,0,2,0,0
754,356648,0,0,0,0
755,357120,0,0,0,0
756,357600,0,0,0,0
757,358072,0,2,0,0
758,358552,0,1,0,0
759,359016,0,2,0,0
760,359496,0,2,0,0
761,359960,0,7,0,0
762,360432,0,2,0,0
763,360904,0,2,0,0
764,361376,0,6,0,0
765,361852,0,2,0,0
766,362320,0,2,0,0
767,362792,0,6,0,0
768,363264,0,0,0,0
769,363744,0,0,0,0
770,364216,0,0,0,0
771,364696,0,0,0,0
772,365160,0,2,0,0
773,365640,0,7,0,0
774,366104,0,2,0,0
775,366576,0,2,0,0
776,367052,0,6,0,0
777,367520,0,0,0,0
778,367992,0,2,0,0
779,368464,0,6,0,0
780,368940,0,2,0,0
781,369408,0,2,0,0
782,369888,0,0,0,0
783,370360,0,0,0,0
784,370840,0,0,0,0
785,371308,0,0,0,0
786,371784,0,0,0,0
787,372248,0,2,0,0
788,372720,0,6,0,0
789,373192,0,0,0,0
790,373664,0,2,0,0
791,374136,0,2,0,0
792,374608,0,2,0,0
793,375080,0,0,0,0
794,375552,0,2,0,0
795,376032,0,2,0,0
796,376504,0,0,0,0
797,376984,0,2,0,0
798,377448,0,0,0,0
799,377928,0,0,0,0
800,378396,0,0,0,0
801,378864,0,2,0,0
802,379336,0,2,0,0
803,379808,0,1,0,0
804,380280,0,2,0,0
805,380756,0,7,0,0
806,381224,0,2,0,0
807,381696,0,2,0,0
808,382176,0,7,0,0
809,382648,0,2,0,0
810,383128,0,2,0,0
811,383592,0,6,0,0
812,384072,0,0,0,0
813,384536,0,0,0,0
814,385008,0,0,0,0
815,385480,0,0,0,0
816,385952,0,2,0,0
817,386424,0,7,0,0
818,386896,0,2,0,0
819,387368,0,2,0,0
820,387840,0,6,0,0
821,388320,0,0,0,0
822,388792,0,2,0,0
823,389272,0,6,0,0
824,389736,0,2,0,0
825,390216,0,2,0,0
826,390680,0,0,0,0
827,391152,0,0,0,0
828,391628,0,0,0,0
829,392096,0,0,0,0
830,392572,0,0,0,0
831,393040,0,2,0,0
832,393512,0,6,0,0
833,393984,0,1,0,0
834,394464,0,2,0,0
835,394940,0,1,0,0
836,395416,0,2,0,0
837,395884,0,0,0,0
838,396360,0,2,0,0
839,396824,0,2,0,0
840,397296,0,0,0,0
841,397768,0,2,0,0
842,398240,0,0,0,0
843,398712,0,0,0,0
844,399184,0,0,0,0
845,399656,0,2,0,0
846,400128,0,2,0,0
847,400608,0,1,0,0
848,401080,0,2,0,0
849,401560,0,7,0,0
850,402024,0,2,0,0
851,402504,0,2,0,0
852,402968,0,7,0,0
853,403440,0,2,0,0
854,403912,0,2,0,0
855,404384,0,6,0,0
856,404856,0,0,0,0
857,405328,0,0,0,0
858,405800,0,0,0,0
859,406272,0,0,0,0
860,406752,0,2,0,0
861,407224,0,7,0,0
862,407704,0,2,0,0
863,408168,0,2,0,0
864,408648,0,6,0,0
865,409112,0,0,0,0
866,409584,0,2,0,0
867,410060,0,6,0,0
868,410528,0,0,0,0
869,411000,0,2,0,0
870,411476,0,1,0,0
871,411948,0,0,0,0
872,412416,0,0,0,0
873,412896,0,0,0,0
874,413368,0,0,0,0
875,413848,0,2,0,0
876,414312,0,6,0,0
877,414792,0,2,0,0
878,415260,0,2,0,0
879,415732,0,0,0,0
880,416200,0,2,0,0
881,416672,0,0,0,0
882,417148,0,2,0,0
883,417616,0,2,0,0
884,418088,0,0,0,0
885,418560,0,2,0,0
886,419040,0,0,0,0
887,419516,0,0,0,0
888,419992,0,0,0,0
889,420460,0,2,0,0
890,420936,0,2,0,0
891,421400,0,0,0,0
892,421872,0,2,0,0
893,422344,0,6,0,0
894,422820,0,2,0,0
895,423288,0,2,0,0
896,423764,0,7,0,0
897,424232,0,2,0,0
898,424708,0,2,0,0
899,425184,0,7,0,0
900,425660,0,0,0,0
901,426136,0,0,0,0
902,426600,0,0,0,0
903,427080,0,0,0,0
904,427544,0,2,0,0
905,428016,0,7,0,0
906,428492,0,2,0,0
907,428960,0,2,0,0
908,429432,0,6,0,0
909,429908,0,0,0,0
910,430376,0,2,0,0
911,430848,0,6,0,0
912,431328,0,0,0,0
913,431800,0,2,0,0
914,432280,0,1,0,0
915,432744,0,0,0,0
916,433224,0,0,0,0
917,433688,0,0,0,0
918,434164,0,0,0,0
919,434632,0,2,0,0
920,435104,0,6,0,0
921,435576,0,2,0,0
922,436048,0,2,0,0
923,436524,0,0,0,0
924,436992,0,2,0,0
925,437472,0,0,0,0
926,437944,0,2,0,0
927,438424,0,2,0,0
928,438888,0,0,0,0
929,439368,0,2,0,0
930,439832,0,0,0,0
931,440304,0,0,0,0
932,440776,0,0,0,0
933,441248,0,2,0,0
934,441724,0,2,0,0
935,442192,0,0,0,0
936,442664,0,2,0,0
937,443140,0,6,0,0
938,443616,0,2,0,0
939,444088,0,2,0,0
940,444568,0,7,0,0
941,445032,0,2,0,0
942,445512,0,2,0,0
943,445980,0,6,0,0
944,446448,0,0,0,0
945,446920,0,0,0,0
946,447392,0,0,0,0
947,447864,0,0,0,0
948,448336,0,2,0,0
949,448812,0,7,0,0
950,449284,0,2,0,0
951,449760,0,2,0,0
952,450236,0,6,0,0
953,450712,0,0,0,0
954,451176,0,2,0,0
955,451656,0,6,0,0
956,452120,0,0,0,0
957,452592,0,2,0,0
958,453068,0,0,0,0
959,453536,0,0,0,0
960,454008,0,0,0,0
961,454480,0,0,0,0
962,454952,0,0,0,0
963,455424,0,2,0,0
964,455904,0,6,0,0
965,456376,0,2,0,0
966,456856,0,2,0,0
967,457320,0,0,0,0
968,457800,0,2,0,0
969,458268,0,2,0,0
970,458736,0,2,0,0
971,459208,0,2,0,0
972,459680,0,0,0,0
973,460152,0,2,0,0
974,460628,0,0,0,0
975,461100,0,0,0,0
976,461572,0,0,0,0
977,462048,0,2,0,0
978,462520,0,2,0,0
979,463000,0,0,0,0
980,463464,0,2,0,0
981,463944,0,6,0,0
982,464408,0,2,0,0
983,464880,0,2,0,0
984,465356,0,7,0,0
985,465824,0,2,0,0
986,466296,0,2,0,0
987,466768,0,7,0,0
988,467240,0,1,0,0
989,467712,0,0,0,0
990,468192,0,0,0,0
991,468668,0,0,0,0
992,469144,0,2,0,0
993,469608,0,6,0,0
994,470088,0,2,0,0
995,470552,0,2,0,0
996,471024,0,6,0,0
997,471500,0,2,0,0
998,471968,0,2,0,0
999,472440,0,6,0,0
1000,472912,0,0,0,0
1001,473388,0,2,0,0
1002,473856,0,0,0,0
1003,474336,0,0,0,0
1004,474808,0,0,0,0
1005,475288,0,0,0,0
1006,475752,0,0,0,0
1007,476232,0,2,0,0
1008,476700,0,7,0,0
1009,477168,0,2,0,0
1010,477640,0,2,0,0
1011,478116,0,0,0,0
1012,478584,0,2,0,0
1013,479060,0,2,0,0
1014,479528,0,1,0,0
1015,480000,0,2,0,0
1016,480480,0,1,0,0
1017,480952,0,2,0,0
1018,481432,0,0,0,0
1019,481896,0,0,0,0
1020,482376,0,0,0,0
1021,482840,0,2,0,0
1022,483312,0,2,0,0
1023,483784,0,0,0,0
1024,484256,0,2,0,0
1025,484728,0,3,0,0
1026,485204,0,2,0,0
1027,485672,0,2,0,0
1028,486148,0,7,0,0
1029,486624,0,2,0,0
1030,487096,0,2,0,0
1031,487576,0,7,0,0
1032,488040,0,2,0,0
1033,488520,0,0,0,0
1034,488984,0,0,0,0
1035,489456,0,0,0,0
1036,489928,0,2,0,0
1037,490400,0,6,0,0
1038,490872,0,2,0,0
1039,491348,0,2,0,0
1040,491816,0,6,0,0
1041,492292,0,2,0,0
1042,492768,0,2,0,0
1043,493240,0,6,0,0
1044,493720,0,0,0,0
1045,494184,0,2,0,0
1046,494664,0,0,0,0
1047,495128,0,0,0,0
1048,495600,0,0,0,0
1049,496072,0,0,0,0
1050,496544,0,0,0,0
1051,497016,0,2,0,0
1052,497492,0,7,0,0
1053,497960,0,2,0,0
1054,498432,0,2,0,0
1055,498912,0,0,0,0
1056,499388,0,2,0,0
1057,499864,0,2,0,0
1058,500332,0,1,0,0
1059,500808,0,2,0,0
1060,501276,0,2,0,0
1061,501744,0,2,0,0
1062,502216,0,0,0,0
1063,502688,0,0,0,0
1064,503160,0,0,0,0
1065,503632,0,2,0,0
1066,504104,0,2,0,0
1067,504576,0,1,0,0
