Time,Chan1,Chan2,Trial,LED_State
23691480,0,2,268,0
23691948,0,6,268,0
23692424,0,2,268,0
23692892,0,2,268,0
23693368,0,6,268,0
23693836,0,2,268,0
23694308,0,2,268,0
23694780,0,6,268,0
23695252,0,0,268,0
23695732,0,2,268,0
23696204,0,0,268,0
23696676,0,0,268,0
23697148,0,0,268,0
23697624,0,0,268,0
23698092,0,0,268,0
23698568,0,2,268,0
23699036,0,7,268,0
23699512,0,2,268,0
23699980,0,2,268,0
23700452,0,0,268,0
23700924,0,2,268,0
23701396,0,2,268,0
23701876,0,1,268,0
23702348,0,2,268,0
23702820,0,2,268,0
23703292,0,2,268,0
23703768,0,0,268,0
23704236,0,0,268,0
23704712,0,0,268,0
23705180,0,2,268,0
23705656,0,2,268,0
23706124,0,0,268,0
23706596,0,2,268,0
23707068,0,2,268,0
23707540,0,2,268,0
23708020,0,2,268,0
23708492,0,7,268,0
23708964,0,2,268,0
23709436,0,2,268,0
23709916,0,7,268,0
23710380,0,2,268,0
23710856,0,0,268,0
23711324,0,0,268,0
23711800,0,0,268,0
23712268,0,2,268,0
23712740,0,6,268,0
23713212,0,2,268,0
23713684,0,2,268,0
23714164,0,6,268,0
23714636,0,2,268,0
23715108,0,2,268,0
23715580,0,6,268,0
23716060,0,0,268,0
23716524,0,2,268,0
23717004,0,0,268,0
23717468,0,0,268,0
23717944,0,0,268,0
23718412,0,0,268,0
23718884,0,0,268,0
23719356,0,2,268,0
23719828,0,7,268,0
23720308,0,2,268,0
23720780,0,2,268,0
23721252,0,0,268,0
23721724,0,2,268,0
23722200,0,2,268,0
23722668,0,0,268,0
23723144,0,2,268,0
23723612,0,2,268,0
23724088,0,2,268,0
23724556,0,0,268,0
23725028,0,0,268,0
23725500,0,0,268,0
23725972,0,2,268,0
23726452,0,2,268,0
23726924,0,0,268,0
23727396,0,2,268,0
23727868,0,0,268,0
23728344,0,2,268,0
23728812,0,2,268,0
23729288,0,7,268,0
23729756,0,2,268,0
23730236,0,2,268,0
23730708,0,7,268,0
23731180,0,2,268,0
23731652,0,0,268,0
23732124,0,0,268,0
23732596,0,0,268,0
23733068,0,2,268,0
23733572,0,7,269,1
23734052,0,2,269,1
23734524,0,3,269,1
23734996,0,7,269,1
23735476,0,0,269,1
23735940,0,3,269,1
23736416,0,7,269,1
23736884,0,0,269,1
23737360,0,3,269,1
23737828,0,0,269,1
23738300,0,0,269,1
23738772,0,0,269,1
23739244,0,0,269,1
23739716,0,0,269,1
23740188,0,3,269,1
23740660,0,7,269,1
23741132,0,2,269,1
23741612,0,3,269,1
23742076,0,0,269,1
23742552,0,3,269,1
23743020,0,3,269,1
23743496,0,2,269,1
23743964,0,3,269,1
23744436,0,1,269,1
23744908,0,2,269,1
23745380,0,0,269,1
23745852,0,0,269,1
23746324,0,0,269,1
23746800,0,3,269,1
23747276,0,3,269,1
23747756,0,0,269,1
23748228,0,3,269,1
23748704,0,6,269,1
23749172,0,2,269,1
23749648,0,3,269,1
23750116,0,7,269,1
23750588,0,2,269,1
23751060,0,3,269,1
23751532,0,7,269,1
23752004,0,1,269,1
23752476,0,0,269,1
23752948,0,0,269,1
23753420,0,0,269,1
23753896,2,0,269,1
23754364,0,0,269,1
23754840,0,0,269,1
23755308,2,0,269,1
23755784,6,0,269,1
23756252,2,0,269,1
23756732,2,0,269,1
23757204,6,0,269,1
23757676,2,0,269,1
23758148,2,0,269,1
23758620,6,0,269,1
23759092,0,0,269,1
23759564,0,0,269,1
23760040,0,0,269,1
23760508,0,0,269,1
23760984,2,0,269,1
23761460,7,0,269,1
23761980,2,0,270,0
23762452,2,0,270,0
23762924,6,0,270,0
23763396,1,0,270,0
23763868,2,0,270,0
23764340,0,0,270,0
23764812,2,0,270,0
23765284,0,0,270,0
23765756,0,0,270,0
23766232,0,0,270,0
23766700,0,0,270,0
23767176,0,0,270,0
23767644,2,0,270,0
23768120,2,0,270,0
23768588,6,0,270,0
23769068,0,0,270,0
23769540,0,0,270,0
23770012,2,0,270,0
23770484,2,0,270,0
23770956,0,0,270,0
23771428,2,0,270,0
23771900,2,0,270,0
23772376,5,0,270,0
23772852,2,0,270,0
23773328,0,0,270,0
23773796,0,0,270,0
23774272,0,0,270,0
23774740,2,0,270,0
23775212,0,0,270,0
23775684,2,0,270,0
23776156,2,0,270,0
23776628,6,0,270,0
23777100,2,0,270,0
23777572,2,0,270,0
23778044,6,0,270,0
23778528,2,0,270,0
23779004,2,0,270,0
23779492,0,0,270,0
23779964,0,0,270,0
23780440,0,0,270,0
23780908,0,0,270,0
23781384,0,0,270,0
23781852,2,0,270,0
23782324,6,0,270,0
23782796,2,0,270,0
23783268,2,0,270,0
23783740,6,0,270,0
23784212,1,0,270,0
23784688,2,0,270,0
23785164,0,0,270,0
23785640,2,0,270,0
23786108,0,0,270,0
23786584,0,0,270,0
23787052,0,0,270,0
23787528,0,0,270,0
23787996,0,0,270,0
23788468,0,2,270,0
23788940,0,2,270,0
23789412,0,2,270,0
23789884,0,2,270,0
23790356,0,7,270,0
23790832,0,2,270,0
23791308,0,2,270,0
23791784,0,7,270,0
23792252,0,2,270,0
23792728,0,2,270,0
23793196,0,6,270,0
23793672,0,0,270,0
23794140,0,0,270,0
23794612,0,0,270,0
23795084,0,0,270,0
23795556,0,2,270,0
23796028,0,7,270,0
23796500,0,2,270,0
23796976,0,2,270,0
23797452,0,6,270,0
23797928,0,0,270,0
23798396,0,2,270,0
23798872,0,6,270,0
23799340,0,2,270,0
23799816,0,2,270,0
23800284,0,0,270,0
23800756,0,0,270,0
23801228,0,0,270,0
23801700,0,0,270,0
23802172,0,0,270,0
23802644,0,2,270,0
23803120,0,6,270,0
23803596,0,0,270,0
23804072,0,2,270,0
23804540,0,2,270,0
23805016,0,2,270,0
23805484,0,0,270,0
23805960,0,2,270,0
23806428,0,2,270,0
23806900,0,0,270,0
23807372,0,2,270,0
23807844,0,0,270,0
23808316,0,0,270,0
23808788,0,0,270,0
23809264,0,2,270,0
23809740,0,2,270,0
23810216,0,1,270,0
23810684,0,2,270,0
23811160,0,7,270,0
23811628,0,2,270,0
23812104,0,2,270,0
23812572,0,7,270,0
23813044,0,2,270,0
23813516,0,2,270,0
23813988,0,6,270,0
23814460,0,0,270,0
23814932,0,0,270,0
23815408,0,0,270,0
23815884,0,0,270,0
23816360,0,2,270,0
23816828,0,7,270,0
23817304,0,2,270,0
23817772,0,2,270,0
23818252,0,6,270,0
23818716,0,0,270,0
23819188,0,2,270,0
23819660,0,6,270,0
23820132,0,1,270,0
23820604,0,2,270,0
23821076,0,0,270,0
23821552,0,0,270,0
23822028,0,0,270,0
23822504,0,0,270,0
23822972,0,0,270,0
23823448,0,2,270,0
23823916,0,6,270,0
23824392,0,1,270,0
23824860,0,2,270,0
23825332,0,1,270,0
23825804,0,2,270,0
23826276,0,0,270,0
23826748,0,2,270,0
23827220,0,2,270,0
23827696,0,0,270,0
23828172,0,2,270,0
23828652,0,0,270,0
23829124,0,0,270,0
23829604,0,0,270,0
23830068,0,2,270,0
23830544,0,2,270,0
23831012,0,1,270,0
23831484,0,2,270,0
23831956,0,7,270,0
23832428,0,2,270,0
23832900,0,2,270,0
23833372,0,7,270,0
23833844,0,2,270,0
23834316,0,2,270,0
23834792,0,7,270,0
23835260,0,0,270,0
23835736,0,0,270,0
23836204,0,0,270,0
23836680,0,0,270,0
23837148,0,2,270,0
23837620,0,7,270,0
23838092,0,2,270,0
23838564,0,2,270,0
23839036,0,6,270,0
23839508,0,0,270,0
23839984,0,2,270,0
23840460,0,6,270,0
23840936,0,0,270,0
23841404,0,2,270,0
23841880,0,1,270,0
23842348,0,0,270,0
23842824,0,0,270,0
23843292,0,0,270,0
23843764,0,0,270,0
23844236,0,2,270,0
23844708,0,6,270,0
23845180,0,2,270,0
23845652,0,2,270,0
23846128,0,0,270,0
23846604,0,2,270,0
23847080,0,0,270,0
23847548,0,2,270,0
23848024,0,2,270,0
23848492,0,0,270,0
23848972,0,2,270,0
23849432,0,0,270,0
23849908,0,0,270,0
23850380,0,0,270,0
23850852,0,2,270,0
23851324,0,2,270,0
23851796,0,0,270,0
23852272,0,2,270,0
23852748,0,7,270,0
23853228,0,2,270,0
23853692,0,2,270,0
23854168,0,7,270,0
23854636,0,2,270,0
23855112,0,2,270,0
23855580,0,7,270,0
23856052,0,0,270,0
23856524,0,0,270,0
23856996,0,0,270,0
23857468,0,0,270,0
23857940,0,2,270,0
23858420,0,7,270,0
23858892,0,2,270,0
23859368,0,2,270,0
23859836,0,6,270,0
23860312,0,0,270,0
23860780,0,2,270,0
23861256,0,6,270,0
23861724,0,0,270,0
23862196,0,2,270,0
23862668,0,0,270,0
23863140,0,0,270,0
23863612,0,0,270,0
23864084,0,0,270,0
23864560,0,0,270,0
23865036,0,2,270,0
23865512,0,7,270,0
23865980,0,2,270,0
23866460,0,2,270,0
23866924,0,0,270,0
23867400,0,2,270,0
23867868,0,2,270,0
23868340,0,2,270,0
23868812,0,2,270,0
23869284,0,0,270,0
23869756,0,2,270,0
23870228,0,0,270,0
23870708,0,0,270,0
23871180,0,0,270,0
23871656,0,2,270,0
23872124,0,2,270,0
23872600,0,0,270,0
23873068,0,2,270,0
23873544,0,6,270,0
23874012,0,2,270,0
23874484,0,2,270,0
23874956,0,7,270,0
